10038
10119
10304
11563
29616
11419
10021
10470
11361
11217
11747
11356
10465
11518
10016
11235
11501
11420
11378
10034
10281
11415
11213
11109
11433
10461
10012
11231
11208
07306
11374
10030
10069
11411
11226
NO CL
11369
11716
10029
11697
61702
11105
11549
11042
10128
23502
70711
11204
10803
11428
11370
06901
10007
10456
11590
10065
10308
11222
10025
None 
10474
11365
11693
11101
10469
10573
11239
10003
10452
10129
10475
10107
11412
11003
07020
11434
10013
10035
07208
11559
10305
10000
11421
07114
10044
10022
11223
10453
11201
11430
11735
11694
10031
10314
10462
11210
11106
55164
10075
11232
10040
11357
13221
11379
11788
10471
10103
77092
07604
11366
11102
11429
10112
11797
11577
10282
11722
10301
11209
10017
02061
11520
07109
10039
11218
10310
10048
10026
11205
10457
77056
11249
11111
11416
11375
92123
10466
11214
11236
11362
10004
10309
10023
10306
10454
11224
11372
11211
10032
11233
10463
11422
10001
10472
11220
14225
90010
10010
10302
11358
N/A  
11691
11219
11040
11367
11103
11776
10009
11228
11354
11417
10018
11363
11530
11426
10005
11385
10027
07201
11206
10153
10458
11004
11413
11435
10014
10162
11215
10036
07087
11237
10467
11234
11360
10307
11423
10002
23541
10024
11001
10011
11432
08807
10033
10464
11580
11212
10303
10954
19711
10020
11221
10451
07093
10473
10312
10460
11368
NA   
11104
41042
11230
11418
11377
10019
00083
11692
11427
10006
10028
11575
10280
10459
11207
11229
11355
10037
10468
11216
11238
11364
11225
11203
10455
35209
11005
11414
11373
11436
