
10016
11415
11109
11412
10048
11419
11518
11776
11716
11005
11363
10037
07109
11530
10112
10044
10013
11204
NA
NO CL
11230
10021
10011
11003
11369
11735
11233
11559
10455
11373
10007
06901
10454
92123
11428
00083
10014
11225
11421
11433
10475
35209
70711
11367
10473
11101
11590
10302
11420
11722
10009
07093
11693
11365
10030
07087
07114
11379
11378
14225
11434
10075
10069
10474
10107
10012
10033
10803
10461
10036
10463
10003
90010
77092
10153
10162
11218
11210
11223
07306
11432
11111
11563
11224
10457
11360
11215
11692
11520
11747
19711
11212
10308
10453
10034
11217
11501
10032
10001
10281
10306
10031
23502
10002
10020
10460
11356
07020
10301
10019
10280
10023
11103
29616
11788
61702
10452
11430
11229
11205
10282
10464
02061
10451
11208
11435
41042
10119
10472
11213
10573
11203
11422
11216
11385
10471
10458
11354
11358
10307
10005
11426
13221
N/A
11436
10462
10129
11232
11201
11413
10469
11102
11797
11427
11423
11375
11691
10465
11235
11416
11372
11355
10027
11366
10040
11206
11429
11226
11221
11040
11220
11211
10314
10466
10000
10004
11417
10305
10303
11234
10018
11577
11575
11001
11042
10456
10103
11239
10024
10065
11004
10467
11549
11364
10017
11249
07208
10029
08807
10038
10026
11106
11236
77056
10039
11418
11694
10312
11237
10035
10468
10309
11228
11214
11697
11207
11357
10954
11222
11374
10470
10010
23541
10006
10304
11368
11104
11238
10459
11361
10128
11414
11105
11231
11370
07604
11411
11362
11219
10022
10025
10028
11377
11209
07201
11580
55164
10310
